Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
204,10:53:19.339,0xEEDC39,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
205,10:53:19.339,0xEEDC3F,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
206,10:53:19.339,0xEEDC45,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
207,10:53:19.430,0xEEE020,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
208,10:53:19.430,0xEEE026,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
209,10:53:19.430,0xEEE02C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
210,10:53:19.520,0xEEE408,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
211,10:53:19.520,0xEEE40D,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
212,10:53:19.520,0xEEE413,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
213,10:53:19.640,0xEEE7EE,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
214,10:53:19.640,0xEEE7F4,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
215,10:53:19.640,0xEEE7FA,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
216,10:53:19.729,0xEEEBD5,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
217,10:53:19.729,0xEEEBDB,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
218,10:53:19.729,0xEEEBE1,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
219,10:53:19.821,0xEEEFBC,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
220,10:53:19.821,0xEEEFC2,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
221,10:53:19.821,0xEEEFC8,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
222,10:53:19.940,0xEEF3A2,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
223,10:53:19.940,0xEEF3A8,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
224,10:53:19.940,0xEEF3AE,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
225,10:53:20.029,0xEEF78A,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
226,10:53:20.029,0xEEF790,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
227,10:53:20.029,0xEEF795,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
228,10:53:20.120,0xEEFB71,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
229,10:53:20.120,0xEEFB77,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
230,10:53:20.120,0xEEFB7C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
231,10:53:20.240,0xEEFF58,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
232,10:53:20.240,0xEEFF5D,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
233,10:53:20.240,0xEEFF63,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
234,10:53:20.329,0xEF033F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
235,10:53:20.329,0xEF0344,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
236,10:53:20.329,0xEF034A,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
237,10:53:20.419,0xEF0725,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
238,10:53:20.419,0xEF072B,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
239,10:53:20.419,0xEF0731,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
240,10:53:20.540,0xEF0B0C,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
241,10:53:20.540,0xEF0B12,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
242,10:53:20.540,0xEF0B18,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
243,10:53:20.630,0xEF0EF3,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
244,10:53:20.630,0xEF0EF9,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
245,10:53:20.630,0xEF0EFF,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
246,10:53:20.720,0xEF12DB,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
247,10:53:20.720,0xEF12E1,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
248,10:53:20.720,0xEF12E6,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
249,10:53:20.839,0xEF16C1,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
250,10:53:20.839,0xEF16C6,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
251,10:53:20.839,0xEF16CC,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
252,10:53:20.930,0xEF1AA8,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
253,10:53:20.930,0xEF1AAE,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
254,10:53:20.930,0xEF1AB4,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
255,10:53:21.020,0xEF1E8F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
256,10:53:21.020,0xEF1E95,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
257,10:53:21.020,0xEF1E9B,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
258,10:53:21.140,0xEF2276,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
259,10:53:21.140,0xEF227B,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
260,10:53:21.140,0xEF2281,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
261,10:53:21.229,0xEF265D,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
262,10:53:21.229,0xEF2663,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
263,10:53:21.229,0xEF2668,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
264,10:53:21.320,0xEF2A44,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
265,10:53:21.320,0xEF2A4A,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
266,10:53:21.320,0xEF2A50,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
267,10:53:21.440,0xEF2E2B,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
268,10:53:21.440,0xEF2E30,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
269,10:53:21.440,0xEF2E36,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
270,10:53:21.529,0xEF3212,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
271,10:53:21.529,0xEF3217,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
272,10:53:21.529,0xEF321D,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
273,10:53:21.620,0xEF35F9,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
